file_id,상대경로,크기,SHA-256,확장자,실제형식,원본주차,Git상태,작성수정근거,참조대상,분류,부모file_id,판정근거,미확인사유,관측_슬라이드수,관측_인라인SVG수
F-0804,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_abspath/broken/script.js,838,1b8b1843ff47d2d43f037f9e3232a32f53c24e61d43db362a59332a23f062f7c,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0201,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/broken/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0805,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_abspath/broken/설명.md,2194,86dfda568685769273fa6b16a445e89f612b5186be2966c769552534bb5cd422,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),assets/logo.svg(없음),상태 확인 필요,F-0202,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/broken/설명.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0806,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/assets/logo.svg,327,21b194cf558b1557f2d8767f0f1773821c7a18bc82ea4a958790c149e54697b1,.svg,SVG,2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0203,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/assets/logo.svg)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0807,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/index.html,1045,8f061b56cf4da2e8b42fec447ef9912c1a696846b3d04a6e542d57bccd06d3f6,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);assets/logo.svg(있음);./script.js(있음),상태 확인 필요,F-0204,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0808,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/script.js,838,1b8b1843ff47d2d43f037f9e3232a32f53c24e61d43db362a59332a23f062f7c,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0205,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0809,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/style.css,1169,ffcf9f9c0f8d717485ca304632a3949299fa85c2ba0b45538b11745f625918e2,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0206,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_abspath/fixed/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0810,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/broken/data.json,67,b1a2c63a4842b221b293e00a7c19876d24d755bc0bf731bedcdbe56e1e9034e9,.json,JSON,2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0207,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/data.json)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0811,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/broken/index.html,737,5e981d72fd35b20cb4ebeab45f39fa5b20833e45fa178edcec0188e42d772810,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);./script.js(있음),상태 확인 필요,F-0208,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0812,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/broken/script.js,1358,b2352d5897fbed33e55228b179aea5c55331805fcbeb00b2231f810d1fc608d8,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0209,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0813,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/broken/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0210,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0814,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/broken/설명.md,1831,00fa59ae3466304236aadb82ee0e92fb0fd331ff582993fae2250b7c48242cb1,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0211,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/broken/설명.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0815,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/fixed/index.html,737,5e981d72fd35b20cb4ebeab45f39fa5b20833e45fa178edcec0188e42d772810,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);./script.js(있음),상태 확인 필요,F-0212,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/fixed/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0816,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/fixed/script.js,940,3423f14fa2f5e37fc8c7b08dbf90acb620bd0761d64162c31f50dc6dad819353,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0213,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/fixed/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0817,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_fetch/fixed/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0214,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_fetch/fixed/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0818,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/broken/index.html,851,314eceff4608b8d8777033a4d534b91084b65e037c4b1171d49f218a0a64d643,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(없음);./script.js(있음),상태 확인 필요,F-0215,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/broken/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0819,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/broken/script.js,838,1b8b1843ff47d2d43f037f9e3232a32f53c24e61d43db362a59332a23f062f7c,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0216,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/broken/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0820,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/broken/styles.css,1156,bc901d7af999c72bf4a94da87fb4308404a9b2a5c6d8ea577c6e1d5b26ffb730,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0217,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/broken/styles.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0821,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/broken/설명.md,1724,087a0ca30c56dea5e7ec17f0eaac3a67f6e0c42b187393899d7ea52c582779e7,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0218,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/broken/설명.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0822,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/fixed/index.html,825,3d0240d68a205cd341d4d18cb46b35dc1593c05350cff7fb36ca8b28f4b7d945,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);./script.js(있음),상태 확인 필요,F-0219,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/fixed/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0823,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/fixed/script.js,838,1b8b1843ff47d2d43f037f9e3232a32f53c24e61d43db362a59332a23f062f7c,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0220,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/fixed/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0824,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_filename/fixed/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0221,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_filename/fixed/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0825,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/broken/data.js,255,cf21ea605a432bec9e113fe94e2f26917e5c4e0f718c8fb1140458ddf09ff907,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0222,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/broken/data.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0826,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/broken/index.html,861,512da397b1696d6c67af4ae2ee2f7048bbf4783e52fa60a593111c8f942d15f7,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);./script.js(있음),상태 확인 필요,F-0223,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/broken/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0827,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/broken/script.js,1067,bf1c30d4bae8799f6d02b9da68dc8c69c9ea1bd6205eacc4f4bcca1ff5b25671,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0224,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/broken/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0828,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/broken/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0225,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/broken/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0829,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/broken/설명.md,1862,c450ec3da45552171c666b08a1f4ae01c8eddc7753114dbb9800ce50a095321d,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./script.js(있음),상태 확인 필요,F-0226,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/broken/설명.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0830,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/fixed/index.html,814,e7f96bd8f23bdc891ffeee007085516e10cf72c96a1f2574f3f40138afa73899,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);./script.js(있음),상태 확인 필요,F-0227,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/fixed/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0831,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/fixed/script.js,930,0f63520ab5e29a7e43e19edf169705831c0722be12f28baa1bcaeae0727bf2d3,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0228,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/fixed/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0832,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_module/fixed/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0229,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_module/fixed/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0833,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/pages/index.html,968,92cedfa6203608af50bcd3eeaa60c425e87cc9b0b2fd8aa43837812806d88adb,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),../style.css(없음);../script.js(없음),상태 확인 필요,F-0230,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/pages/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0834,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/pages/script.js,952,d7f8dc655fbe1d3d3a0507fb0f5e6fbcde9a52fd0207cf2af9d589a39223b4ec,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0231,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/pages/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0835,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/pages/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0232,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/pages/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0836,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/설명.md,1981,35c74c126054d87b43676a95066c54a30eb4c6a06be5c7ec156bbb4bc4cfabd2,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0233,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/broken/설명.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0837,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/fixed/index.html,853,7c317870fd0a93a6ff9fc286729fc1aa835919dbd30856f9b1a17f2f72025a20,.html,HTML(문서),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(있음);./script.js(있음),상태 확인 필요,F-0234,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/fixed/index.html)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,0(section 태그 자체 없음),0
F-0838,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/fixed/script.js,838,1b8b1843ff47d2d43f037f9e3232a32f53c24e61d43db362a59332a23f062f7c,.js,텍스트(JS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0235,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/fixed/script.js)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0839,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/실습예제/이탈재현/case_subfolder/fixed/style.css,1033,2f0c7f84b9b0c86f75a091959ccbc35c84df66fb28fff9b145098dfa2cff3265,.css,텍스트(CSS),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0236,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/실습예제/이탈재현/case_subfolder/fixed/style.css)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0840,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/자료/2주차_개념KB.md,208602,51071adf1ac5715cf2a7bfce29bba46921099db0ba95abd6eca22148c883e26b,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),./style.css(없음);./script.js(없음),상태 확인 필요,F-0238,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/자료/2주차_개념KB.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0841,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/자료/2주차_결정요청사항.md,18001,4695268ae9544079040c6dc1f821c5c8636f19460d0dbb4a15f7199d275a7295,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0239,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/자료/2주차_결정요청사항.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0842,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/자료/2주차_실습안_검증결과.md,80489,b4c54df4759717421e734ac9818ec9006cfd6ea09f70b15727f4df0b76ee05ff,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0241,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/자료/2주차_실습안_검증결과.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0843,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/자료/2주차_출처레지스트리.md,97064,c870f63de0bf0d1cd0dfc52fdf110bacc1597e1c34ee39b76436aa7613074acc,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),main.css(없음),상태 확인 필요,F-0245,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/자료/2주차_출처레지스트리.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0844,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/자료/2주차_콘텐츠리서치_결과.md,26660,8f272debbdef9c2a522cec6f020e4d6f8197dad5f2e3533cf4472156d99bfe43,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0247,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/자료/2주차_콘텐츠리서치_결과.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
F-0845,.claude/worktrees/week-1-content-addition-8e2d72/sessions/2주차/자료/실측/2주차_앱조작_사람입력.md,7088,1e6c29ea38793dd83d56f91158b74b3136855619a9f9057f974fbf9e69a7efcc,.md,텍스트(Markdown),2주차,외부사본,커밋 없음(외부 worktree 사본·main 인덱스 밖),(참조 없음),상태 확인 필요,F-0295,worktree 사본이나 본체 대응 경로(courses/바이브코딩/sessions/2주차/자료/실측/2주차_앱조작_사람입력.md)와 SHA-256 불일치 · 구경로 sessions/N주차 → courses/바이브코딩/sessions/N주차 매핑,worktree판과 본체판의 내용 차이 미확인 — T11 계보 확인 필요,-,-
