order_id,order_date,order_status,customer_id,customer_type,age_group,region,category,product_name,brand,quantity,unit_price_krw,cost_per_unit_krw,discount_rate,shipping_fee_krw,payment_method,delivery_days,rating,returned,return_reason
ORD02042,2025-11-27,Completed,C0648,Returning,25-34,Gyeonggi,Fashion,Oversized Hoodie,Northline,3,45000,21000,0.05,3000,Bank Transfer,1,,No,
ORD02043,2025-11-26,Completed,C0048,Returning,25-34,Gangwon,Beauty,Lip Tint,Mellow,1,14000,5000,0,3000,Mobile Pay,5,5,No,
ORD02044,2025-09-03,Completed,C0585,New,45-54,Busan,Food,Gift Snack Box,HappyBox,2,33000,14000,0.1,0,Virtual Account,5,4,No,
ORD02045,2025-05-24,Cancelled,C0566,Returning,55+,Gangwon,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,0,Bank Transfer,,,No,
ORD02046,2025-11-10,Completed,C0437,Returning,55+,Busan,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Bank Transfer,4,4,No,
ORD02047,2025-02-24,Completed,C0349,New,55+,Daegu,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Card,3,5,No,
ORD02048,2025-06-06,Completed,C0593,New,18-24,Busan,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Mobile Pay,2,4,No,
ORD02049,2025-01-22,Completed,C0125,New,35-44,Daegu,Food,Protein Bar Pack,FitBite,1,28000,12000,0,3000,Card,4,4,No,
ORD02050,2025-02-26,Cancelled,C0523,New,35-44,Daegu,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,0,Card,,,No,
ORD02051,2025-12-22,Completed,C0717,Returning,45-54,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0.1,0,Card,4,5,No,
ORD02052,2025-04-19,Completed,C0153,VIP,18-24,Gyeonggi,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Mobile Pay,2,5,No,
ORD02053,2025-07-28,Cancelled,C0429,Returning,55+,Busan,Home,Desk Lamp,Lumen,1,39000,16000,0,0,Virtual Account,,,No,
ORD02054,2025-09-20,Completed,C0048,Returning,25-34,Gwangju,Home,Desk Lamp,Lumen,2,39000,16000,0,0,Bank Transfer,3,4,No,
ORD02055,2025-09-26,Completed,C0074,VIP,25-34,Gwangju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.05,3000,Card,1,4,No,
ORD02056,2025-06-15,Completed,C0505,New,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,0,Mobile Pay,3,5,No,
ORD02057,2025-08-13,Completed,C0162,Returning,25-34,Gyeonggi,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Mobile Pay,4,4,No,
ORD02058,2025-11-21,Completed,C0355,Returning,18-24,Seoul,Food,Gift Snack Box,HappyBox,1,33000,14000,0,0,Bank Transfer,3,4,No,
ORD02059,2025-01-03,Completed,C0402,Returning,55+,Busan,Food,Gift Snack Box,HappyBox,2,33000,14000,0,0,Virtual Account,2,5,No,
ORD02060,2025-11-08,Completed,C0356,New,45-54,Gyeonggi,Electronics,Wireless Earbuds,Nova,2,49000,24000,0.2,0,Bank Transfer,4,5,No,
ORD02061,2025-07-04,Completed,C0427,New,45-54,Jeju,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0,3000,Mobile Pay,8,4,No,
ORD02062,2025-09-18,Completed,C0244,Returning,55+,Jeju,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Mobile Pay,8,4,No,
ORD02063,2025-07-19,Completed,C0533,New,55+,Daejeon,Food,Protein Bar Pack,FitBite,2,28000,12000,0,0,Bank Transfer,4,5,No,
ORD02064,2025-02-22,Completed,C0484,Returning,45-54,Gyeonggi,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Mobile Pay,4,5,No,
ORD02065,2025-02-28,Completed,C0419,New,45-54,Gyeonggi,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Mobile Pay,5,5,No,
ORD02066,2025-05-05,Completed,C0190,Returning,35-44,Incheon,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Virtual Account,3,5,No,
ORD02067,2025-04-21,Completed,C0581,New,25-34,Busan,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,0,Mobile Pay,1,4,No,
ORD02068,2025-08-22,Completed,C0608,Returning,45-54,Jeju,Home,Storage Box Set,NeatHome,4,29000,12000,0.2,3000,Card,8,4,No,
ORD02069,2025-08-23,Completed,C0209,New,35-44,Daegu,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0.25,3000,Mobile Pay,4,5,No,
ORD02070,2025-07-17,Completed,C0330,Returning,18-24,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,0,Mobile Pay,2,5,No,
ORD02071,2025-02-23,Completed,C0327,VIP,55+,Gyeonggi,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,0,Mobile Pay,1,4,No,
ORD02072,2025-01-23,Completed,C0768,Returning,18-24,Daejeon,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Card,4,,No,
ORD02073,2025-07-06,Completed,C0382,New,35-44,Gwangju,Home,Desk Lamp,Lumen,2,39000,16000,0.25,0,Card,1,4,No,
ORD02074,2025-08-26,Completed,C0652,New,55+,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Bank Transfer,4,5,No,
ORD02075,2025-09-20,Completed,C0394,Returning,18-24,Incheon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0.2,3000,Mobile Pay,3,5,No,
ORD02076,2025-06-15,Completed,C0737,New,18-24,Daejeon,Home,Desk Lamp,Lumen,2,39000,16000,0,0,Mobile Pay,1,5,No,
ORD02077,2025-01-26,Completed,C0433,Returning,45-54,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0,3000,Bank Transfer,2,4,No,
ORD02078,2025-09-06,Completed,C0450,New,18-24,Busan,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,0,Mobile Pay,2,5,No,
ORD02079,2025-02-19,Completed,C0553,Returning,35-44,Jeju,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Bank Transfer,5,4,No,
ORD02080,2025-07-21,Completed,C0325,New,18-24,Jeju,Food,Gift Snack Box,HappyBox,1,33000,14000,0,3000,Mobile Pay,6,4,No,
ORD02081,2025-08-20,Pending,C0553,New,25-34,Gwangju,Home,Cotton Towel Set,SoftDay,2,24000,10000,0.1,0,Card,,,No,
ORD02082,2025-01-30,Completed,C0062,VIP,55+,Busan,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Mobile Pay,2,4,No,
ORD02083,2025-03-16,Completed,C0836,Returning,18-24,Daegu,Fashion,Crossbody Bag,Morrow,3,43000,18000,0.05,0,Bank Transfer,5,4,No,
ORD02084,2025-02-02,Completed,C0664,New,25-34,Daejeon,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0.1,0,Virtual Account,5,4,No,
ORD02085,2025-03-03,Completed,C0732,VIP,45-54,Gyeonggi,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Virtual Account,2,5,No,
ORD02086,2025-06-26,Completed,C0323,Returning,25-34,Gyeonggi,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Virtual Account,4,5,No,
ORD02087,2025-12-08,Completed,C0494,Returning,55+,Daejeon,Beauty,Hydrating Serum,PureLab,3,22000,9000,0,0,Bank Transfer,3,4,No,
ORD02088,2025-02-17,Completed,C0060,New,18-24,Gyeonggi,Home,Desk Lamp,Lumen,2,39000,16000,0.2,0,Virtual Account,3,5,No,
ORD02089,2025-05-19,Completed,C0580,New,55+,Incheon,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Bank Transfer,2,5,No,
ORD02090,2025-06-22,Completed,C0106,Returning,45-54,Daejeon,Fashion,Oversized Hoodie,Northline,3,45000,21000,0,0,Mobile Pay,5,4,No,
ORD02091,2025-02-16,Completed,C0322,VIP,25-34,Daegu,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,3000,Bank Transfer,2,5,No,
ORD02092,2025-08-31,Completed,C0701,Returning,55+,Gangwon,Pet,Pet Bed,ComfyPaws,1,47000,20000,0,3000,Bank Transfer,8,4,No,
ORD02093,2025-11-17,Completed,C0778,Returning,18-24,Gyeonggi,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,3000,Mobile Pay,3,5,No,
ORD02094,2025-08-08,Cancelled,C0322,Returning,35-44,Jeju,Home,Storage Box Set,NeatHome,3,29000,12000,0.2,0,Virtual Account,,,No,
ORD02095,2025-11-09,Completed,C0244,New,35-44,Gyeonggi,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Bank Transfer,4,5,No,
ORD02096,2025-11-10,Completed,C0741,VIP,18-24,Incheon,Electronics,Smart Watch,Pulse,2,99000,47000,0.25,3000,Virtual Account,2,,No,
ORD02097,2025-03-05,Completed,C0282,Returning,25-34,Incheon,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0.1,3000,Mobile Pay,1,4,No,
ORD02098,2025-09-18,Completed,C0066,Returning,25-34,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,0,Virtual Account,1,5,No,
ORD02099,2025-02-15,Completed,C0729,New,45-54,Gwangju,Beauty,Lip Tint,Mellow,1,14000,5000,0,3000,Virtual Account,3,4,No,
ORD02100,2025-01-07,Completed,C0510,VIP,35-44,Gangwon,Pet,Dog Treats 1kg,Barkly,3,25000,11000,0,3000,Mobile Pay,7,4,No,
ORD02101,2025-10-11,Completed,C0342,New,45-54,Daejeon,Home,Desk Lamp,Lumen,3,39000,16000,0,3000,Bank Transfer,4,5,No,
ORD02102,2025-01-02,Completed,C0741,Returning,25-34,Daegu,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Virtual Account,3,5,No,
ORD02103,2025-06-02,Completed,C0710,VIP,25-34,Incheon,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.25,3000,Bank Transfer,3,5,No,
ORD02104,2025-07-12,Completed,C0446,VIP,18-24,Gangwon,Fashion,Crossbody Bag,Morrow,4,43000,18000,0.1,0,Mobile Pay,8,3,Yes,Damaged item
ORD02105,2025-07-18,Completed,C0774,New,55+,Gyeonggi,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,3000,Bank Transfer,1,4,No,
ORD02106,2025-12-02,Completed,C0190,Returning,18-24,Incheon,Electronics,Smart Watch,Pulse,4,99000,47000,0.25,0,Mobile Pay,4,4,No,
ORD02107,2025-10-26,Completed,C0441,VIP,25-34,Gangwon,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.15,0,Bank Transfer,7,4,No,
ORD02108,2025-12-24,Completed,C0712,Returning,55+,Gyeonggi,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.25,3000,Mobile Pay,2,5,No,
ORD02109,2025-10-01,Completed,C0088,New,45-54,Jeju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.1,3000,Mobile Pay,5,5,No,
ORD02110,2025-06-04,Completed,C0493,VIP,35-44,Gangwon,Home,Storage Box Set,NeatHome,2,29000,12000,0,3000,Virtual Account,1,5,No,
ORD02111,2025-11-11,Completed,C0845,VIP,55+,Busan,Electronics,Wireless Earbuds,Nova,1,49000,24000,0.25,0,Bank Transfer,5,4,No,
ORD02112,2025-09-25,Completed,C0550,New,18-24,Gyeonggi,Pet,Pet Bed,ComfyPaws,1,47000,20000,0.25,3000,Virtual Account,1,4,Yes,Damaged item
ORD02113,2025-05-31,Completed,C0559,New,18-24,Jeju,Fashion,Crossbody Bag,Morrow,3,43000,18000,0,3000,Mobile Pay,1,4,No,
ORD02114,2025-12-26,Completed,C0174,Returning,55+,Jeju,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,3000,Mobile Pay,9,2,Yes,Changed mind
ORD02115,2025-09-03,Completed,C0754,Returning,25-34,Busan,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0.15,3000,Bank Transfer,2,4,No,
ORD02116,2025-08-12,Completed,C0124,New,25-34,Daegu,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0.25,3000,Virtual Account,1,4,No,
ORD02117,2025-02-26,Completed,C0110,VIP,55+,Busan,Home,Desk Lamp,Lumen,4,39000,16000,0.2,3000,Mobile Pay,1,5,No,
ORD02118,2025-03-07,Completed,C0611,Returning,25-34,Gangwon,Pet,Dog Treats 1kg,Barkly,1,25000,11000,0,0,Mobile Pay,4,5,No,
ORD02119,2025-12-14,Completed,C0048,Returning,18-24,Gyeonggi,Fashion,Crossbody Bag,Morrow,4,43000,18000,0.15,0,Bank Transfer,5,4,No,
ORD02120,2025-04-13,Completed,C0223,VIP,25-34,Busan,Fashion,Oversized Hoodie,Northline,2,45000,21000,0.05,3000,Mobile Pay,1,4,No,
ORD02121,2025-12-14,Completed,C0474,Returning,55+,Gwangju,Home,Desk Lamp,Lumen,4,39000,16000,0.1,3000,Mobile Pay,4,4,No,
ORD02122,2025-07-12,Completed,C0801,Returning,25-34,Gangwon,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,3000,Virtual Account,5,4,No,
ORD02123,2025-01-03,Cancelled,C0181,Returning,55+,Gangwon,Fashion,Oversized Hoodie,Northline,4,45000,21000,0,0,Bank Transfer,,,No,
ORD02124,2025-09-05,Completed,C0061,Returning,55+,Gangwon,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Bank Transfer,1,4,No,
ORD02125,2025-03-16,Completed,C0699,New,45-54,Incheon,Electronics,Smart Watch,Pulse,4,99000,47000,0,0,Virtual Account,2,4,No,
ORD02126,2025-03-02,Completed,C0651,Returning,25-34,Seoul,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,0,Mobile Pay,4,4,No,
ORD02127,2025-11-27,Completed,C0566,Returning,18-24,Gwangju,Beauty,Hydrating Serum,PureLab,3,22000,9000,0.1,0,Mobile Pay,2,4,No,
ORD02128,2025-02-24,Completed,C0711,New,55+,Gangwon,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0.05,0,Mobile Pay,5,5,No,
ORD02129,2025-10-23,Completed,C0501,New,55+,Daegu,Pet,Pet Bed,ComfyPaws,1,47000,20000,0,3000,Card,1,5,No,
ORD02130,2025-10-26,Completed,C0080,New,35-44,Jeju,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0.2,0,Bank Transfer,3,4,No,
ORD02131,2025-05-02,Completed,C0214,Returning,25-34,Gyeonggi,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,0,Virtual Account,3,4,No,
ORD02132,2025-05-30,Completed,C0098,VIP,18-24,Jeju,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Mobile Pay,8,3,No,
ORD02133,2025-05-12,Completed,C0538,Returning,25-34,Busan,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,3000,Card,2,5,No,
ORD02134,2025-08-27,Completed,C0307,VIP,25-34,Busan,Food,Protein Bar Pack,FitBite,4,28000,12000,0.15,0,Bank Transfer,1,4,No,
ORD02135,2025-10-02,Completed,C0678,VIP,45-54,Gyeonggi,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Card,1,4,No,
ORD02136,2025-01-31,Completed,C0375,Returning,35-44,Gwangju,Beauty,Lip Tint,Mellow,2,14000,5000,0,3000,Card,3,5,No,
ORD02137,2025-12-10,Completed,C0417,New,25-34,Incheon,Beauty,Hydrating Serum,PureLab,3,22000,9000,0,0,Mobile Pay,5,5,No,
ORD02138,2025-04-15,Completed,C0580,Returning,35-44,Daegu,Electronics,Smart Watch,Pulse,1,99000,47000,0,0,Virtual Account,2,4,No,
ORD02139,2025-01-13,Completed,C0675,New,55+,Busan,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Card,2,5,No,
ORD02140,2025-10-01,Completed,C0527,New,55+,Jeju,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,0,Virtual Account,2,5,No,
ORD02141,2025-02-14,Completed,C0152,New,45-54,Gangwon,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0.15,0,Virtual Account,9,3,No,
ORD02142,2025-10-29,Completed,C0164,Returning,55+,Seoul,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,0,Virtual Account,3,4,No,
ORD02143,2025-03-04,Completed,C0366,VIP,45-54,Daegu,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,3000,Mobile Pay,3,5,No,
ORD02144,2025-03-17,Completed,C0469,VIP,45-54,Daejeon,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Virtual Account,2,5,No,
ORD02145,2025-12-03,Completed,C0345,Returning,55+,Daegu,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Virtual Account,4,4,No,
ORD02146,2025-09-30,Completed,C0716,New,45-54,Jeju,Beauty,Lip Tint,Mellow,1,14000,5000,0,3000,Bank Transfer,5,4,No,
ORD02147,2025-03-27,Completed,C0492,VIP,45-54,Gwangju,Fashion,Oversized Hoodie,Northline,4,45000,21000,0,3000,Mobile Pay,1,3,Yes,Different from description
ORD02148,2025-08-21,Completed,C0567,New,35-44,Gyeonggi,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,3000,Bank Transfer,2,4,No,
ORD02149,2025-06-23,Completed,C0205,New,45-54,Seoul,Home,Cotton Towel Set,SoftDay,4,24000,10000,0,3000,Bank Transfer,4,,No,
ORD02150,2025-06-25,Completed,C0381,Returning,45-54,Jeju,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,3000,Bank Transfer,7,4,No,
ORD02151,2025-04-28,Completed,C0679,VIP,18-24,Jeju,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.25,3000,Mobile Pay,6,4,No,
ORD02152,2025-01-03,Completed,C0242,New,25-34,Gangwon,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Card,5,5,No,
ORD02153,2025-11-17,Completed,C0725,Returning,35-44,Daejeon,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Virtual Account,3,4,No,
ORD02154,2025-11-20,Completed,C0802,New,45-54,Gwangju,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,0,Virtual Account,4,4,No,
ORD02155,2025-06-10,Completed,C0024,VIP,18-24,Busan,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Bank Transfer,3,,No,
ORD02156,2025-11-03,Completed,C0152,Returning,18-24,Gwangju,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,0,Virtual Account,5,4,No,
ORD02157,2025-02-10,Completed,C0267,New,25-34,Daegu,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,0,Mobile Pay,2,5,No,
ORD02158,2025-10-05,Completed,C0790,Returning,25-34,Gwangju,Pet,Pet Bed,ComfyPaws,2,47000,20000,0.25,3000,Virtual Account,5,5,No,
ORD02159,2025-12-14,Completed,C0024,VIP,45-54,Gyeonggi,Food,Protein Bar Pack,FitBite,1,28000,12000,0.15,3000,Mobile Pay,3,4,No,
ORD02160,2025-04-28,Completed,C0306,New,25-34,Busan,Pet,Pet Bed,ComfyPaws,2,47000,20000,0.15,3000,Bank Transfer,5,5,No,
ORD02161,2025-04-30,Completed,C0369,New,18-24,Daegu,Fashion,Oversized Hoodie,Northline,3,45000,21000,0.25,3000,Card,4,4,Yes,Wrong size
ORD02162,2025-10-03,Completed,C0563,VIP,45-54,Gyeonggi,Home,Cotton Towel Set,SoftDay,1,24000,10000,0,3000,Card,5,5,No,
ORD02163,2025-06-12,Completed,C0834,New,18-24,Gyeonggi,Home,Storage Box Set,NeatHome,4,29000,12000,0,3000,Virtual Account,3,4,No,
ORD02164,2025-04-18,Completed,C0218,VIP,45-54,Busan,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Card,4,5,No,
ORD02165,2025-02-04,Completed,C0665,Returning,18-24,Gwangju,Home,Desk Lamp,Lumen,3,39000,16000,0.1,3000,Mobile Pay,1,4,No,
ORD02166,2025-03-21,Pending,C0435,Returning,35-44,Daegu,Food,Gift Snack Box,HappyBox,2,33000,14000,0,0,Card,,,No,
ORD02167,2025-09-03,Pending,C0233,New,55+,Gyeonggi,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,0,Virtual Account,,,No,
ORD02168,2025-04-19,Completed,C0441,New,18-24,Incheon,Food,Gift Snack Box,HappyBox,4,33000,14000,0,0,Bank Transfer,1,4,No,
ORD02169,2025-11-05,Completed,C0573,New,25-34,Daejeon,Food,Gift Snack Box,HappyBox,1,33000,14000,0.2,3000,Mobile Pay,3,5,No,
ORD02170,2025-05-24,Completed,C0168,Returning,55+,Gyeonggi,Fashion,Crossbody Bag,Morrow,3,43000,18000,0,3000,Card,5,4,Yes,Damaged item
ORD02171,2025-11-28,Completed,C0593,New,25-34,Busan,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,3000,Mobile Pay,3,4,No,
ORD02172,2025-06-06,Completed,C0557,New,18-24,Gangwon,Home,Storage Box Set,NeatHome,2,29000,12000,0,0,Card,5,5,No,
ORD02173,2025-11-20,Completed,C0273,VIP,35-44,Gwangju,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Bank Transfer,1,4,No,
ORD02174,2025-08-19,Completed,C0057,Returning,35-44,Gyeonggi,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0.2,3000,Bank Transfer,5,4,No,
ORD02175,2025-10-29,Completed,C0450,New,45-54,Gwangju,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Card,1,4,No,
ORD02176,2025-03-02,Completed,C0002,VIP,55+,Gwangju,Home,Storage Box Set,NeatHome,2,29000,12000,0,0,Mobile Pay,1,3,Yes,Late delivery
ORD02177,2025-11-26,Completed,C0462,Returning,25-34,Daejeon,Home,Desk Lamp,Lumen,2,39000,16000,0.2,0,Bank Transfer,1,4,No,
ORD02178,2025-04-06,Completed,C0143,New,45-54,Gangwon,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,0,Mobile Pay,5,4,No,
ORD02179,2025-07-04,Completed,C0268,New,55+,Daegu,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0.1,0,Bank Transfer,1,5,No,
ORD02180,2025-08-23,Completed,C0305,New,35-44,Gwangju,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Virtual Account,4,4,No,
ORD02181,2025-04-13,Completed,C0164,Returning,55+,Seoul,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,3000,Bank Transfer,2,5,No,
ORD02182,2025-09-27,Cancelled,C0503,New,45-54,Gangwon,Electronics,Wireless Earbuds,Nova,3,49000,24000,0.05,0,Virtual Account,,,No,
ORD02183,2025-09-13,Completed,C0788,New,18-24,Daejeon,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0.1,0,Mobile Pay,2,5,No,
ORD02184,2025-07-14,Completed,C0221,VIP,35-44,Gwangju,Food,Protein Bar Pack,FitBite,2,28000,12000,0.05,3000,Bank Transfer,1,,No,
ORD02185,2025-06-24,Completed,C0154,Returning,18-24,Busan,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Virtual Account,5,5,No,
ORD02186,2025-12-10,Completed,C0683,Returning,55+,Busan,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Mobile Pay,4,5,No,
ORD02187,2025-10-31,Completed,C0499,New,35-44,Gangwon,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,3000,Bank Transfer,3,5,No,
ORD02188,2025-08-11,Completed,C0420,Returning,35-44,Busan,Pet,Pet Bed,ComfyPaws,4,47000,20000,0,3000,Virtual Account,4,5,No,
ORD02189,2025-08-22,Completed,C0148,Returning,45-54,Gyeonggi,Electronics,Wireless Earbuds,Nova,4,49000,24000,0,3000,Virtual Account,1,5,No,
ORD02190,2025-10-18,Completed,C0588,VIP,35-44,Gangwon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Bank Transfer,7,4,No,
ORD02191,2025-04-26,Completed,C0178,Returning,45-54,Busan,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0.05,0,Mobile Pay,3,3,Yes,Changed mind
ORD02192,2025-07-20,Completed,C0497,New,35-44,Seoul,Home,Storage Box Set,NeatHome,4,29000,12000,0.15,3000,Card,5,5,No,
ORD02193,2025-01-17,Completed,C0126,New,45-54,Gwangju,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,0,Virtual Account,1,5,No,
ORD02194,2025-12-24,Completed,C0165,New,45-54,Seoul,Beauty,Lip Tint,Mellow,4,14000,5000,0,0,Card,2,4,No,
ORD02195,2025-08-12,Completed,C0192,Returning,35-44,Gangwon,Fashion,Oversized Hoodie,Northline,1,45000,21000,0,3000,Bank Transfer,2,4,No,
ORD02196,2025-04-03,Completed,C0660,Returning,55+,Seoul,Home,Desk Lamp,Lumen,3,39000,16000,0.1,0,Card,2,5,No,
ORD02197,2025-02-01,Completed,C0382,Returning,18-24,Daegu,Home,Cotton Towel Set,SoftDay,2,24000,10000,0.15,3000,Virtual Account,5,5,No,
ORD02198,2025-01-11,Completed,C0101,New,55+,Incheon,Food,Gift Snack Box,HappyBox,4,33000,14000,0.2,3000,Card,4,,No,
ORD02199,2025-05-05,Cancelled,C0249,Returning,35-44,Incheon,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,0,Bank Transfer,,,No,
ORD02200,2025-07-10,Completed,C0455,New,35-44,Gyeonggi,Beauty,Hydrating Serum,PureLab,1,22000,9000,0.25,3000,Card,3,4,No,
ORD02201,2025-03-11,Completed,C0149,Returning,55+,Incheon,Food,Protein Bar Pack,FitBite,1,28000,12000,0,0,Bank Transfer,5,4,No,
ORD02202,2025-01-30,Completed,C0506,New,35-44,Daejeon,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0,3000,Card,1,5,No,
ORD02203,2025-07-08,Completed,C0666,New,35-44,Daejeon,Fashion,Crossbody Bag,Morrow,2,43000,18000,0.15,3000,Bank Transfer,3,5,No,
ORD02204,2025-08-26,Completed,C0075,New,35-44,Seoul,Beauty,Hydrating Serum,PureLab,4,22000,9000,0.25,0,Card,2,4,No,
ORD02205,2025-10-04,Completed,C0599,New,35-44,Daejeon,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Card,5,5,No,
ORD02206,2025-11-17,Completed,C0162,VIP,55+,Busan,Home,Desk Lamp,Lumen,1,39000,16000,0.1,3000,Mobile Pay,3,5,No,
ORD02207,2025-04-04,Completed,C0006,Returning,25-34,Gwangju,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,0,Bank Transfer,2,4,No,
ORD02208,2025-04-08,Completed,C0849,VIP,35-44,Daegu,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0,0,Virtual Account,4,3,Yes,Damaged item
ORD02209,2025-11-12,Completed,C0214,Returning,35-44,Incheon,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0.25,3000,Bank Transfer,4,5,No,
ORD02210,2025-03-29,Completed,C0566,Returning,25-34,Jeju,Fashion,Crossbody Bag,Morrow,1,43000,18000,0,0,Virtual Account,2,3,Yes,Changed mind
ORD02211,2025-06-02,Completed,C0494,Returning,45-54,Busan,Beauty,Hydrating Serum,PureLab,4,22000,9000,0.1,3000,Bank Transfer,4,5,No,
ORD02212,2025-05-29,Completed,C0733,VIP,35-44,Seoul,Food,Gift Snack Box,HappyBox,2,33000,14000,0,0,Virtual Account,5,4,No,
ORD02213,2025-03-15,Completed,C0749,New,25-34,Seoul,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Virtual Account,1,4,No,
ORD02214,2025-09-04,Completed,C0740,New,18-24,Busan,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Mobile Pay,3,4,No,
