order_id,order_date,order_status,customer_id,customer_type,age_group,region,category,product_name,brand,quantity,unit_price_krw,cost_per_unit_krw,discount_rate,shipping_fee_krw,payment_method,delivery_days,rating,returned,return_reason,order_month,net_revenue_krw,cost_total_krw,margin_krw,delivery_metric_included,source_line
ORD01818,2025-02-16,Completed,C0787,VIP,18-24,Incheon,Food,Protein Bar Pack,FitBite,1,28000,12000,0,3000,Virtual Account,3,4,No,,2025-02,28000,12000,16000,Yes,1819
ORD01819,2025-03-15,Completed,C0233,VIP,55+,Daejeon,Food,Coffee Bean 1kg,BeanRoot,3,32000,15000,0,3000,Card,4,4,No,,2025-03,96000,45000,51000,Yes,1820
ORD01820,2025-09-06,Completed,C0160,Returning,55+,Seoul,Home,Desk Lamp,Lumen,4,39000,16000,0,3000,Bank Transfer,3,4,No,,2025-09,156000,64000,92000,Yes,1821
ORD01821,2025-11-16,Completed,C0442,Returning,18-24,Daejeon,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Card,3,4,No,,2025-11,99000,42000,57000,Yes,1822
ORD01822,2025-04-22,Completed,C0271,Returning,55+,Gyeonggi,Fashion,Oversized Hoodie,Northline,2,45000,21000,0,3000,Mobile Pay,4,5,No,,2025-04,90000,42000,48000,Yes,1823
ORD01823,2025-03-29,Completed,C0036,Returning,25-34,Gwangju,Home,Storage Box Set,NeatHome,4,29000,12000,0.2,3000,Mobile Pay,4,5,No,,2025-03,92800,48000,44800,Yes,1824
ORD01824,2025-02-11,Completed,C0554,Returning,45-54,Incheon,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Mobile Pay,4,5,No,,2025-02,128000,60000,68000,Yes,1825
ORD01825,2025-07-14,Completed,C0648,Returning,35-44,Daegu,Food,Protein Bar Pack,FitBite,1,28000,12000,0.1,0,Bank Transfer,4,5,No,,2025-07,25200,12000,13200,Yes,1826
ORD01826,2025-04-20,Completed,C0745,New,25-34,Daegu,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,0,Mobile Pay,1,4,No,,2025-04,36000,14000,22000,Yes,1827
ORD01827,2025-12-28,Completed,C0322,Returning,18-24,Daegu,Electronics,Wireless Earbuds,Nova,4,49000,24000,0.1,3000,Mobile Pay,1,4,No,,2025-12,176400,96000,80400,Yes,1828
ORD01828,2025-06-20,Completed,C0695,New,25-34,Jeju,Home,Storage Box Set,NeatHome,1,29000,12000,0.05,3000,Bank Transfer,6,4,No,,2025-06,27550,12000,15550,Yes,1829
ORD01829,2025-08-28,Completed,C0140,Returning,45-54,Jeju,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,0,Card,2,5,No,,2025-08,128000,60000,68000,Yes,1830
ORD01830,2025-01-15,Completed,C0348,Returning,25-34,Gangwon,Electronics,Bluetooth Speaker,Soundly,3,65000,31000,0.15,0,Virtual Account,2,5,No,,2025-01,165750,93000,72750,Yes,1831
ORD01831,2025-03-09,Completed,C0786,New,18-24,Seoul,Pet,Cat Toy Bundle,PawJoy,3,19000,8000,0,0,Bank Transfer,1,5,No,,2025-03,57000,24000,33000,Yes,1832
ORD01832,2025-03-25,Completed,C0732,VIP,45-54,Incheon,Home,Storage Box Set,NeatHome,4,29000,12000,0,0,Virtual Account,1,4,No,,2025-03,116000,48000,68000,Yes,1833
ORD01833,2025-09-26,Completed,C0612,VIP,18-24,Daegu,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Bank Transfer,1,5,No,,2025-09,87000,36000,51000,Yes,1834
ORD01834,2025-04-11,Completed,C0374,New,18-24,Gangwon,Pet,Pet Bed,ComfyPaws,1,47000,20000,0.1,0,Virtual Account,5,4,No,,2025-04,42300,20000,22300,Yes,1835
ORD01835,2025-12-14,Completed,C0438,New,55+,Busan,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0.2,3000,Card,4,5,No,,2025-12,25600,15000,10600,Yes,1836
ORD01836,2025-10-25,Completed,C0200,Returning,18-24,Gangwon,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,3000,Virtual Account,7,4,No,,2025-10,128000,60000,68000,Yes,1837
ORD01837,2025-01-08,Completed,C0571,New,45-54,Daejeon,Food,Protein Bar Pack,FitBite,3,28000,12000,0,0,Mobile Pay,4,4,No,,2025-01,84000,36000,48000,Yes,1838
ORD01838,2025-07-21,Completed,C0063,VIP,35-44,Daegu,Fashion,Crossbody Bag,Morrow,4,43000,18000,0.15,0,Bank Transfer,3,,No,,2025-07,146200,72000,74200,Yes,1839
ORD01839,2025-11-27,Completed,C0261,VIP,18-24,Gangwon,Home,Storage Box Set,NeatHome,4,29000,12000,0,0,Card,2,5,No,,2025-11,116000,48000,68000,Yes,1840
ORD01840,2025-01-01,Completed,C0248,Returning,25-34,Incheon,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Card,4,4,No,,2025-01,99000,42000,57000,Yes,1841
ORD01841,2025-05-29,Completed,C0493,New,35-44,Busan,Food,Protein Bar Pack,FitBite,3,28000,12000,0,0,Bank Transfer,4,4,No,,2025-05,84000,36000,48000,Yes,1842
ORD01842,2025-05-26,Completed,C0298,New,35-44,Gyeonggi,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Virtual Account,4,4,No,,2025-05,94000,40000,54000,Yes,1843
ORD01843,2025-08-22,Completed,C0223,Returning,55+,Daejeon,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,3000,Card,3,5,No,,2025-08,147000,72000,75000,Yes,1844
ORD01844,2025-03-18,Completed,C0463,VIP,18-24,Seoul,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,0,Bank Transfer,5,5,No,,2025-03,49000,24000,25000,Yes,1845
ORD01846,2025-05-11,Completed,C0624,New,45-54,Jeju,Electronics,Wireless Earbuds,Nova,4,49000,24000,0.25,3000,Mobile Pay,1,5,No,,2025-05,147000,96000,51000,Yes,1847
ORD01847,2025-04-19,Completed,C0183,New,45-54,Incheon,Home,Desk Lamp,Lumen,2,39000,16000,0,0,Bank Transfer,4,5,No,,2025-04,78000,32000,46000,Yes,1848
ORD01848,2025-01-18,Completed,C0678,Returning,55+,Busan,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0.1,0,Virtual Account,3,5,No,,2025-01,45000,22000,23000,Yes,1849
ORD01849,2025-10-15,Completed,C0744,VIP,35-44,Gangwon,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Mobile Pay,8,,Yes,Damaged item,2025-10,236000,104000,132000,Yes,1850
ORD01850,2025-05-23,Completed,C0574,Returning,25-34,Busan,Pet,Pet Bed,ComfyPaws,3,47000,20000,0,3000,Bank Transfer,3,4,No,,2025-05,141000,60000,81000,Yes,1851
ORD01852,2025-04-22,Completed,C0592,New,18-24,Daegu,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,3000,Bank Transfer,1,5,No,,2025-04,50000,22000,28000,Yes,1853
ORD01853,2025-08-28,Completed,C0680,Returning,18-24,Incheon,Electronics,Smart Watch,Pulse,3,99000,47000,0,0,Mobile Pay,5,4,No,,2025-08,297000,141000,156000,Yes,1854
ORD01854,2025-12-11,Completed,C0438,VIP,45-54,Daegu,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,0,Bank Transfer,5,,No,,2025-12,98000,48000,50000,Yes,1855
ORD01855,2025-06-11,Completed,C0749,Returning,18-24,Daegu,Food,Protein Bar Pack,FitBite,3,28000,12000,0,3000,Card,4,4,No,,2025-06,84000,36000,48000,Yes,1856
ORD01856,2025-04-13,Completed,C0345,Returning,25-34,Busan,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Mobile Pay,4,3,Yes,Wrong size,2025-04,94000,40000,54000,Yes,1857
ORD01857,2025-06-15,Completed,C0261,Returning,18-24,Daejeon,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Virtual Account,1,5,No,,2025-06,236000,104000,132000,Yes,1858
ORD01858,2025-07-23,Completed,C0312,Returning,18-24,Busan,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.2,0,Bank Transfer,5,4,No,,2025-07,57600,30000,27600,Yes,1859
ORD01860,2025-10-02,Completed,C0415,VIP,45-54,Gangwon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0,3000,Card,8,4,No,,2025-10,196000,96000,100000,Yes,1861
ORD01861,2025-11-13,Completed,C0504,Returning,45-54,Jeju,Food,Coffee Bean 1kg,BeanRoot,1,32000,15000,0.25,3000,Bank Transfer,8,4,No,,2025-11,24000,15000,9000,Yes,1862
ORD01862,2025-12-06,Completed,C0657,Returning,45-54,Gwangju,Food,Protein Bar Pack,FitBite,3,28000,12000,0.15,0,Card,3,,No,,2025-12,71400,36000,35400,Yes,1863
ORD01863,2025-09-12,Completed,C0152,Returning,45-54,Daejeon,Pet,Pet Bed,ComfyPaws,4,47000,20000,0.2,3000,Mobile Pay,2,5,No,,2025-09,150400,80000,70400,Yes,1864
ORD01864,2025-09-13,Completed,C0165,New,55+,Jeju,Beauty,Hydrating Serum,PureLab,1,22000,9000,0.1,0,Mobile Pay,3,4,No,,2025-09,19800,9000,10800,Yes,1865
ORD01865,2025-06-12,Completed,C0476,New,18-24,Daegu,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Virtual Account,4,5,No,,2025-06,94000,40000,54000,Yes,1866
ORD01866,2025-07-14,Completed,C0234,Returning,45-54,Incheon,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,0,Virtual Account,2,4,No,,2025-07,76000,32000,44000,Yes,1867
ORD01867,2025-01-18,Completed,C0135,New,55+,Gyeonggi,Food,Gift Snack Box,HappyBox,1,33000,14000,0.1,3000,Bank Transfer,5,4,No,,2025-01,29700,14000,15700,Yes,1868
ORD01868,2025-10-01,Completed,C0534,New,18-24,Gangwon,Beauty,Hydrating Serum,PureLab,3,22000,9000,0.1,3000,Virtual Account,1,4,No,,2025-10,59400,27000,32400,Yes,1869
ORD01871,2025-08-10,Completed,C0431,Returning,55+,Gyeonggi,Food,Gift Snack Box,HappyBox,4,33000,14000,0,3000,Virtual Account,5,5,No,,2025-08,132000,56000,76000,Yes,1872
ORD01872,2025-11-12,Completed,C0074,New,45-54,Gwangju,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0.2,0,Bank Transfer,3,5,No,,2025-11,15200,8000,7200,Yes,1873
ORD01873,2025-10-10,Completed,C0644,VIP,35-44,Seoul,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,3000,Bank Transfer,1,5,No,,2025-10,48000,20000,28000,Yes,1874
ORD01874,2025-09-14,Completed,C0131,New,55+,Jeju,Beauty,Hydrating Serum,PureLab,4,22000,9000,0,3000,Mobile Pay,4,4,No,,2025-09,88000,36000,52000,Yes,1875
ORD01875,2025-10-01,Completed,C0113,New,35-44,Busan,Electronics,Smart Watch,Pulse,4,99000,47000,0,3000,Mobile Pay,1,4,No,,2025-10,396000,188000,208000,Yes,1876
ORD01876,2025-10-09,Completed,C0415,New,25-34,Gyeonggi,Food,Gift Snack Box,HappyBox,1,33000,14000,0,0,Virtual Account,3,5,No,,2025-10,33000,14000,19000,Yes,1877
ORD01877,2025-11-29,Completed,C0680,Returning,35-44,Daejeon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.15,3000,Card,3,4,No,,2025-11,55250,31000,24250,Yes,1878
ORD01878,2025-03-08,Completed,C0547,VIP,35-44,Jeju,Home,Storage Box Set,NeatHome,3,29000,12000,0,0,Bank Transfer,1,5,No,,2025-03,87000,36000,51000,Yes,1879
ORD01879,2025-10-23,Completed,C0566,New,35-44,Daejeon,Pet,Pet Bed,ComfyPaws,1,47000,20000,0,3000,Virtual Account,2,5,No,,2025-10,47000,20000,27000,Yes,1880
ORD01880,2025-07-20,Completed,C0441,Returning,18-24,Busan,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Card,2,5,No,,2025-07,118000,52000,66000,Yes,1881
ORD01881,2025-03-14,Completed,C0445,Returning,55+,Gangwon,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,0,Virtual Account,4,,No,,2025-03,48000,20000,28000,Yes,1882
ORD01882,2025-06-12,Completed,C0283,Returning,45-54,Seoul,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0.2,0,Mobile Pay,1,5,No,,2025-06,102400,60000,42400,Yes,1883
ORD01883,2025-05-25,Completed,C0786,Returning,18-24,Gangwon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0,3000,Card,6,4,No,,2025-05,54000,21000,33000,Yes,1884
ORD01884,2025-12-23,Completed,C0316,Returning,35-44,Gwangju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,0,Virtual Account,1,5,No,,2025-12,65000,31000,34000,Yes,1885
ORD01885,2025-07-01,Completed,C0415,Returning,55+,Gangwon,Electronics,Smart Watch,Pulse,4,99000,47000,0.15,0,Mobile Pay,7,4,No,,2025-07,336600,188000,148600,Yes,1886
ORD01886,2025-04-23,Completed,C0122,Returning,45-54,Seoul,Home,Storage Box Set,NeatHome,3,29000,12000,0,3000,Virtual Account,1,4,No,,2025-04,87000,36000,51000,Yes,1887
ORD01887,2025-02-25,Completed,C0659,New,35-44,Daejeon,Food,Protein Bar Pack,FitBite,1,28000,12000,0.1,3000,Virtual Account,1,4,No,,2025-02,25200,12000,13200,Yes,1888
ORD01888,2025-10-29,Completed,C0735,Returning,45-54,Busan,Home,Cotton Towel Set,SoftDay,1,24000,10000,0,3000,Virtual Account,2,5,No,,2025-10,24000,10000,14000,Yes,1889
ORD01889,2025-05-25,Completed,C0843,Returning,18-24,Gangwon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,3000,Card,1,4,Yes,Changed mind,2025-05,118000,52000,66000,Yes,1890
ORD01890,2025-03-18,Completed,C0062,New,55+,Busan,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0,0,Mobile Pay,3,4,No,,2025-03,128000,60000,68000,Yes,1891
ORD01891,2025-05-01,Completed,C0684,New,55+,Daejeon,Electronics,Wireless Earbuds,Nova,4,49000,24000,0.05,0,Bank Transfer,1,5,No,,2025-05,186200,96000,90200,Yes,1892
ORD01892,2025-02-15,Completed,C0273,New,18-24,Daegu,Electronics,Wireless Earbuds,Nova,2,49000,24000,0,3000,Bank Transfer,3,4,No,,2025-02,98000,48000,50000,Yes,1893
ORD01893,2025-04-23,Completed,C0403,New,45-54,Jeju,Food,Protein Bar Pack,FitBite,4,28000,12000,0.15,0,Bank Transfer,3,5,No,,2025-04,95200,48000,47200,Yes,1894
ORD01894,2025-04-22,Completed,C0511,New,35-44,Jeju,Home,Cotton Towel Set,SoftDay,3,24000,10000,0.15,3000,Mobile Pay,6,4,No,,2025-04,61200,30000,31200,Yes,1895
ORD01895,2025-10-03,Completed,C0747,Returning,45-54,Jeju,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Bank Transfer,6,4,No,,2025-10,236000,104000,132000,Yes,1896
ORD01896,2025-05-05,Completed,C0012,Returning,45-54,Incheon,Home,Cotton Towel Set,SoftDay,2,24000,10000,0,0,Card,4,5,No,,2025-05,48000,20000,28000,Yes,1897
ORD01897,2025-02-07,Completed,C0604,New,25-34,Gwangju,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0.1,0,Card,4,5,No,,2025-02,57600,30000,27600,Yes,1898
ORD01898,2025-02-27,Completed,C0042,New,25-34,Daejeon,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,3000,Mobile Pay,3,4,No,,2025-02,36000,14000,22000,Yes,1899
ORD01899,2025-12-19,Completed,C0692,Returning,35-44,Seoul,Beauty,Lip Tint,Mellow,4,14000,5000,0,3000,Virtual Account,5,4,No,,2025-12,56000,20000,36000,Yes,1900
ORD01900,2025-11-20,Completed,C0399,New,55+,Daejeon,Home,Cotton Towel Set,SoftDay,4,24000,10000,0,3000,Card,2,5,No,,2025-11,96000,40000,56000,Yes,1901
ORD01901,2025-05-01,Completed,C0282,Returning,18-24,Daegu,Electronics,Smart Watch,Pulse,4,99000,47000,0,0,Virtual Account,4,4,No,,2025-05,396000,188000,208000,Yes,1902
ORD01902,2025-12-18,Completed,C0615,New,45-54,Daegu,Home,Cotton Towel Set,SoftDay,1,24000,10000,0.25,3000,Bank Transfer,4,5,No,,2025-12,18000,10000,8000,Yes,1903
ORD01903,2025-08-25,Completed,C0444,VIP,25-34,Busan,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,3000,Card,2,4,No,,2025-08,72000,30000,42000,Yes,1904
ORD01904,2025-11-12,Completed,C0055,Returning,55+,Seoul,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.2,3000,Mobile Pay,4,4,No,,2025-11,14400,7000,7400,Yes,1905
ORD01905,2025-06-07,Completed,C0081,Returning,25-34,Daegu,Home,Storage Box Set,NeatHome,2,29000,12000,0.05,3000,Mobile Pay,2,5,No,,2025-06,55100,24000,31100,Yes,1906
ORD01906,2025-04-24,Completed,C0679,New,25-34,Gwangju,Electronics,Wireless Earbuds,Nova,1,49000,24000,0,3000,Card,4,4,No,,2025-04,49000,24000,25000,Yes,1907
ORD01907,2025-07-22,Completed,C0095,Returning,45-54,Gangwon,Home,Desk Lamp,Lumen,4,39000,16000,0,0,Bank Transfer,3,5,No,,2025-07,156000,64000,92000,Yes,1908
ORD01908,2025-04-08,Completed,C0258,VIP,45-54,Gyeonggi,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,3000,Virtual Account,3,4,No,,2025-04,36000,14000,22000,Yes,1909
ORD01909,2025-01-04,Completed,C0723,VIP,45-54,Daegu,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0.05,3000,Virtual Account,5,5,No,,2025-01,36100,16000,20100,Yes,1910
ORD01910,2025-03-30,Completed,C0322,Returning,55+,Daejeon,Pet,Cat Toy Bundle,PawJoy,1,19000,8000,0,3000,Card,1,,Yes,Different from description,2025-03,19000,8000,11000,Yes,1911
ORD01911,2025-06-10,Completed,C0554,VIP,25-34,Gyeonggi,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Virtual Account,1,5,No,,2025-06,78000,32000,46000,Yes,1912
ORD01912,2025-01-20,Completed,C0608,Returning,18-24,Gangwon,Beauty,Sunscreen SPF50,Glow,2,18000,7000,0,3000,Card,3,5,No,,2025-01,36000,14000,22000,Yes,1913
ORD01913,2025-05-07,Completed,C0551,New,18-24,Daejeon,Fashion,Canvas Sneakers,Walkon,1,59000,26000,0,3000,Mobile Pay,3,4,No,,2025-05,59000,26000,33000,Yes,1914
ORD01915,2025-04-15,Completed,C0295,New,35-44,Gyeonggi,Home,Storage Box Set,NeatHome,2,29000,12000,0.15,3000,Bank Transfer,2,5,No,,2025-04,49300,24000,25300,Yes,1916
ORD01916,2025-12-01,Completed,C0255,VIP,55+,Seoul,Beauty,Hydrating Serum,PureLab,4,22000,9000,0.05,0,Card,2,5,No,,2025-12,83600,36000,47600,Yes,1917
ORD01917,2025-02-13,Completed,C0194,New,25-34,Daegu,Fashion,Canvas Sneakers,Walkon,3,59000,26000,0,3000,Virtual Account,4,5,No,,2025-02,177000,78000,99000,Yes,1918
ORD01918,2025-12-01,Completed,C0053,Returning,35-44,Jeju,Electronics,Smart Watch,Pulse,1,99000,47000,0,3000,Bank Transfer,2,5,No,,2025-12,99000,47000,52000,Yes,1919
ORD01919,2025-06-24,Completed,C0674,VIP,45-54,Jeju,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Card,9,3,No,,2025-06,22000,9000,13000,Yes,1920
ORD01920,2025-02-03,Completed,C0439,Returning,35-44,Busan,Fashion,Crossbody Bag,Morrow,2,43000,18000,0,3000,Bank Transfer,5,5,No,,2025-02,86000,36000,50000,Yes,1921
ORD01922,2025-02-09,Completed,C0699,Returning,35-44,Gwangju,Pet,Dog Treats 1kg,Barkly,2,25000,11000,0,0,Bank Transfer,4,4,No,,2025-02,50000,22000,28000,Yes,1923
ORD01923,2025-01-11,Completed,C0637,New,45-54,Daejeon,Beauty,Lip Tint,Mellow,3,14000,5000,0,3000,Card,1,5,No,,2025-01,42000,15000,27000,Yes,1924
ORD01924,2025-08-09,Completed,C0207,New,55+,Gwangju,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0,3000,Card,1,5,No,,2025-08,65000,31000,34000,Yes,1925
ORD01925,2025-10-26,Completed,C0051,Returning,25-34,Daejeon,Food,Coffee Bean 1kg,BeanRoot,4,32000,15000,0.15,0,Virtual Account,4,,No,,2025-10,108800,60000,48800,Yes,1926
ORD01926,2025-01-15,Completed,C0545,VIP,35-44,Gyeonggi,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Card,1,5,No,,2025-01,29000,12000,17000,Yes,1927
ORD01927,2025-07-06,Completed,C0033,Returning,55+,Gwangju,Beauty,Hydrating Serum,PureLab,2,22000,9000,0.25,0,Bank Transfer,2,5,No,,2025-07,33000,18000,15000,Yes,1928
ORD01928,2025-02-27,Completed,C0072,Returning,55+,Incheon,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Card,4,4,No,,2025-02,38000,16000,22000,Yes,1929
ORD01929,2025-03-24,Completed,C0741,VIP,18-24,Seoul,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Bank Transfer,5,5,No,,2025-03,99000,42000,57000,Yes,1930
ORD01931,2025-02-28,Completed,C0100,Returning,18-24,Jeju,Food,Coffee Bean 1kg,BeanRoot,2,32000,15000,0,3000,Virtual Account,9,4,No,,2025-02,64000,30000,34000,Yes,1932
ORD01932,2025-10-10,Completed,C0381,New,18-24,Gyeonggi,Food,Gift Snack Box,HappyBox,3,33000,14000,0,3000,Mobile Pay,2,4,No,,2025-10,99000,42000,57000,Yes,1933
ORD01933,2025-02-04,Completed,C0424,New,55+,Gyeonggi,Home,Storage Box Set,NeatHome,2,29000,12000,0.2,3000,Bank Transfer,3,4,No,,2025-02,46400,24000,22400,Yes,1934
ORD01934,2025-10-24,Completed,C0225,New,25-34,Incheon,Fashion,Canvas Sneakers,Walkon,4,59000,26000,0,3000,Virtual Account,4,4,No,,2025-10,236000,104000,132000,Yes,1935
ORD01935,2025-07-24,Completed,C0282,VIP,35-44,Incheon,Beauty,Lip Tint,Mellow,1,14000,5000,0.2,3000,Card,4,4,No,,2025-07,11200,5000,6200,Yes,1936
ORD01936,2025-01-05,Completed,C0656,Returning,45-54,Gangwon,Beauty,Sunscreen SPF50,Glow,3,18000,7000,0.15,0,Card,4,5,No,,2025-01,45900,21000,24900,Yes,1937
ORD01937,2025-01-16,Completed,C0350,Returning,25-34,Seoul,Fashion,Crossbody Bag,Morrow,1,43000,18000,0,3000,Virtual Account,4,4,No,,2025-01,43000,18000,25000,Yes,1938
ORD01938,2025-06-09,Completed,C0364,New,25-34,Gyeonggi,Beauty,Hydrating Serum,PureLab,2,22000,9000,0,0,Virtual Account,4,4,No,,2025-06,44000,18000,26000,Yes,1939
ORD01939,2025-03-09,Completed,C0036,New,25-34,Busan,Pet,Pet Bed,ComfyPaws,3,47000,20000,0.25,3000,Card,2,5,No,,2025-03,105750,60000,45750,Yes,1940
ORD01940,2025-11-24,Completed,C0245,New,25-34,Daejeon,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,0,Card,2,5,No,,2025-11,94000,40000,54000,Yes,1941
ORD01941,2025-06-09,Completed,C0141,Returning,55+,Gangwon,Pet,Cat Toy Bundle,PawJoy,4,19000,8000,0,0,Card,7,4,No,,2025-06,76000,32000,44000,Yes,1942
ORD01942,2025-06-29,Completed,C0206,New,45-54,Daegu,Beauty,Lip Tint,Mellow,1,14000,5000,0,0,Bank Transfer,3,4,No,,2025-06,14000,5000,9000,Yes,1943
ORD01943,2025-01-27,Completed,C0438,New,35-44,Gangwon,Beauty,Hydrating Serum,PureLab,1,22000,9000,0,3000,Virtual Account,4,4,No,,2025-01,22000,9000,13000,Yes,1944
ORD01944,2025-12-04,Completed,C0420,New,18-24,Gwangju,Beauty,Sunscreen SPF50,Glow,1,18000,7000,0.2,3000,Mobile Pay,4,4,No,,2025-12,14400,7000,7400,Yes,1945
ORD01945,2025-03-03,Completed,C0060,VIP,25-34,Daegu,Home,Storage Box Set,NeatHome,3,29000,12000,0,0,Mobile Pay,3,4,No,,2025-03,87000,36000,51000,Yes,1946
ORD01946,2025-03-17,Completed,C0544,New,45-54,Gyeonggi,Fashion,Oversized Hoodie,Northline,1,45000,21000,0.1,0,Bank Transfer,4,5,No,,2025-03,40500,21000,19500,Yes,1947
ORD01947,2025-12-24,Completed,C0139,Returning,55+,Gangwon,Food,Protein Bar Pack,FitBite,2,28000,12000,0,3000,Virtual Account,3,5,No,,2025-12,56000,24000,32000,Yes,1948
ORD01948,2025-07-03,Completed,C0482,Returning,35-44,Daegu,Home,Cotton Towel Set,SoftDay,3,24000,10000,0,3000,Mobile Pay,5,5,No,,2025-07,72000,30000,42000,Yes,1949
ORD01949,2025-10-26,Completed,C0266,Returning,45-54,Gwangju,Food,Gift Snack Box,HappyBox,3,33000,14000,0,0,Bank Transfer,5,4,No,,2025-10,99000,42000,57000,Yes,1950
ORD01951,2025-10-19,Completed,C0814,New,35-44,Gwangju,Home,Desk Lamp,Lumen,2,39000,16000,0,3000,Virtual Account,5,4,No,,2025-10,78000,32000,46000,Yes,1952
ORD01952,2025-08-15,Completed,C0040,New,35-44,Gyeonggi,Pet,Pet Bed,ComfyPaws,2,47000,20000,0,3000,Bank Transfer,3,5,No,,2025-08,94000,40000,54000,Yes,1953
ORD01953,2025-05-04,Completed,C0223,Returning,35-44,Incheon,Fashion,Canvas Sneakers,Walkon,2,59000,26000,0,0,Card,5,4,No,,2025-05,118000,52000,66000,Yes,1954
ORD01954,2025-11-07,Completed,C0050,Returning,35-44,Gyeonggi,Pet,Cat Toy Bundle,PawJoy,2,19000,8000,0,3000,Mobile Pay,3,5,No,,2025-11,38000,16000,22000,Yes,1955
ORD01955,2025-01-20,Completed,C0319,VIP,18-24,Seoul,Food,Protein Bar Pack,FitBite,2,28000,12000,0.15,0,Virtual Account,1,5,No,,2025-01,47600,24000,23600,Yes,1956
ORD01956,2025-04-17,Completed,C0826,New,55+,Gangwon,Home,Cotton Towel Set,SoftDay,2,24000,10000,0.15,3000,Card,1,5,No,,2025-04,40800,20000,20800,Yes,1957
ORD01957,2025-07-04,Completed,C0229,VIP,25-34,Busan,Home,Cotton Towel Set,SoftDay,4,24000,10000,0,0,Mobile Pay,1,4,No,,2025-07,96000,40000,56000,Yes,1958
ORD01958,2025-09-02,Completed,C0608,New,25-34,Gangwon,Electronics,Bluetooth Speaker,Soundly,1,65000,31000,0.1,3000,Mobile Pay,2,5,No,,2025-09,58500,31000,27500,Yes,1959
ORD01959,2025-08-24,Completed,C0240,New,18-24,Busan,Home,Storage Box Set,NeatHome,1,29000,12000,0,3000,Card,5,4,No,,2025-08,29000,12000,17000,Yes,1960
ORD01960,2025-06-06,Completed,C0095,VIP,55+,Jeju,Home,Cotton Towel Set,SoftDay,1,24000,10000,0,3000,Mobile Pay,5,5,No,,2025-06,24000,10000,14000,Yes,1961
ORD01962,2025-11-22,Completed,C0621,Returning,35-44,Daejeon,Fashion,Crossbody Bag,Morrow,1,43000,18000,0,0,Virtual Account,4,4,No,,2025-11,43000,18000,25000,Yes,1963
ORD01963,2025-09-20,Completed,C0377,Returning,35-44,Jeju,Electronics,Bluetooth Speaker,Soundly,4,65000,31000,0.25,0,Bank Transfer,5,4,No,,2025-09,195000,124000,71000,Yes,1964
ORD01964,2025-12-20,Completed,C0059,Returning,55+,Daegu,Electronics,Wireless Earbuds,Nova,3,49000,24000,0,3000,Virtual Account,3,3,Yes,Wrong size,2025-12,147000,72000,75000,Yes,1965
